b'32.914036,-117.100087,2022-7-29 21:38:12,27.94,1058.93,16.57\r,1,0\r\n'
b'32.914034,-117.100087,2022-7-29 21:38:16,27.94,1056.43,16.55\r,1,0\r\n'
b'32.914034,-117.100087,2022-7-29 21:38:16,27.94,1068.42,16.11\r,1,0\r\n'
b'32.914035,-117.100091,2022-7-29 21:38:20,27.94,1057.68,16.09\r,1,0\r\n'
b'32.914035,-117.100091,2022-7-29 21:38:20,28.00,1059.91,16.21\r,1,0\r\n'
b'32.914035,-117.100091,2022-7-29 21:38:20,28.00,1061.16,16.32\r,1,0\r\n'
b'32.914050,-117.100092,2022-7-29 21:38:26,28.06,1065.90,16.14\r,1,0\r\n'
b'32.914051,-117.100091,2022-7-29 21:38:28,27.94,1061.16,16.22\r,1,0\r\n'
b'32.914054,-117.100090,2022-7-29 21:38:30,27.94,1045.79,16.12\r,1,0\r\n'
b'32.914053,-117.100090,2022-7-29 21:38:32,28.06,1045.79,16.20\r,1,0\r\n'
b'32.914052,-117.100090,2022-7-29 21:38:34,28.06,1050.48,15.99\r,1,0\r\n'
b'32.914051,-117.100091,2022-7-29 21:38:36,28.06,1045.79,16.01\r,1,0\r\n'
b'32.914051,-117.100093,2022-7-29 21:38:38,28.06,1055.19,15.93\r,1,0\r\n'
b'32.914051,-117.100093,2022-7-29 21:38:38,28.00,1055.19,15.91\r,1,0\r\n'
b'32.914049,-117.100093,2022-7-29 21:38:44,28.06,1048.26,16.06\r,1,0\r\n'
b'32.914052,-117.100088,2022-7-29 21:38:48,28.06,1047.02,16.37\r,1,0\r\n'
b'32.914052,-117.100088,2022-7-29 21:38:48,28.00,1061.16,15.86\r,1,0\r\n'
b'32.914056,-117.100090,2022-7-29 21:38:52,28.00,1059.91,15.73\r,1,0\r\n'
b'32.914056,-117.100090,2022-7-29 21:38:52,28.06,1045.79,16.10\r,1,0\r\n'
b'32.914059,-117.100086,2022-7-29 21:38:56,28.13,1058.66,15.83\r,1,0\r\n'
b'32.914059,-117.100086,2022-7-29 21:38:56,28.13,1064.64,15.74\r,1,0\r\n'
b'32.914069,-117.100086,2022-7-29 21:39:02,28.00,1041.11,15.48\r,1,0\r\n'
b'32.914071,-117.100084,2022-7-29 21:39:04,28.06,1053.95,15.61\r,1,0\r\n'
